timestamp,open,high,low,close,volume
1765355460,893.7,893.95,893.46,893.5,48.007
1765355520,893.51,893.51,893.2,893.21,36.602
1765355580,893.21,893.21,892.45,892.76,327.147
1765355640,892.77,893.18,892.58,892.95,59.342
1765355700,892.96,893.6,892.69,892.97,117.978
1765355760,892.98,893.17,892.98,893.17,30.5
1765355820,893.16,893.2,892.93,893.19,53.323
1765355880,893.19,893.2,892.9,893.02,12.455
1765355940,893.02,893.25,893.01,893.25,16.064
1765356000,893.25,893.26,893.01,893.05,20.41
1765356060,893.04,893.2,893.04,893.2,25.317
1765356120,893.2,893.2,892.8,893.2,32.52
1765356180,893.19,893.2,892.92,892.92,38.091
1765356240,892.92,893.01,892.78,892.78,47.689
1765356300,892.79,892.79,892.72,892.73,28.017
1765356360,892.73,893.0,892.7,892.99,20.745
1765356420,893.0,893.0,892.97,892.98,3.965
1765356480,892.97,893.2,892.97,893.05,38.592
1765356540,893.04,893.04,892.65,892.65,60.567
1765356600,892.66,892.66,892.29,892.45,63.243
1765356660,892.45,892.6,892.45,892.47,26.79
1765356720,892.47,892.47,892.31,892.31,41.041
1765356780,892.32,892.32,892.24,892.27,44.506
1765356840,892.27,892.4,892.23,892.4,38.958
1765356900,892.4,892.47,892.39,892.42,41.081
1765356960,892.42,892.42,892.28,892.32,38.245
1765357020,892.33,892.33,892.29,892.3,6.782
1765357080,892.29,892.29,892.17,892.17,12.536
1765357140,892.18,892.24,892.17,892.17,85.188
1765357200,892.18,892.24,892.17,892.23,45.747
1765357260,892.24,892.24,891.21,891.43,1155.608
1765357320,891.43,891.43,891.0,891.0,70.569
1765357380,891.0,891.01,889.02,890.02,2137.856
1765357440,890.02,891.0,890.0,891.0,87.553
1765357500,890.99,891.2,890.9,891.03,124.01
1765357560,891.02,891.39,890.84,891.39,77.111
1765357620,891.39,891.39,890.91,890.91,30.87
1765357680,890.91,891.17,890.85,891.06,18.022
1765357740,891.07,891.07,890.89,891.01,38.296
1765357800,891.02,891.3,890.9,890.96,53.541
